0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
63,18,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
69,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
57,18,3,16,1,0,1,1,4,1,1,2,2,1,1,1,0
49,23,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
4,2,5,7,2,7,1,1,0,4,1,2,2,0,1,2,0
34,18,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
12,9,5,7,2,8,1,1,0,4,1,2,2,2,1,2,0
66,19,3,2,2,0,1,1,4,1,1,2,2,2,2,2,0
41,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
33,21,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
37,16,3,12,2,0,1,3,4,1,1,2,2,2,2,8,0
59,24,1,0,2,0,4,1,4,1,2,2,2,2,1,6,1
15,12,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
13,10,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
45,21,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
20,19,5,0,2,0,1,3,4,1,1,2,2,2,1,1,0
93,10,3,0,1,0,1,1,4,1,1,1,1,2,2,1,0
75,21,2,0,1,0,1,1,4,1,1,1,2,2,2,1,0
17,13,5,2,2,7,1,1,4,1,1,2,2,2,1,1,1
43,16,5,0,2,0,1,1,4,4,1,2,2,2,2,2,0
21,14,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
49,16,1,0,1,0,1,1,4,1,1,1,2,2,1,1,1
62,20,1,0,1,0,1,1,4,1,1,1,2,2,2,1,0
68,20,1,0,1,0,1,1,4,1,1,2,2,2,2,1,0
62,20,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
32,24,1,0,2,0,5,3,4,1,2,2,2,2,1,6,1
16,11,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
69,11,2,16,1,0,1,3,4,4,1,1,2,1,2,1,0
38,19,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
42,19,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
55,22,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
54,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
5,2,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
22,16,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
18,17,5,2,2,0,1,1,4,4,1,2,2,2,1,1,0
30,18,4,2,2,0,1,1,4,1,1,2,2,2,2,2,0
16,12,5,2,2,5,1,1,0,1,1,2,2,2,2,1,0
40,19,5,0,2,0,1,1,4,2,1,2,2,2,1,1,1
0,0,5,2,2,1,1,0,0,2,1,2,2,0,2,1,0
80,19,2,0,1,0,1,1,4,4,1,1,2,1,2,1,0
65,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
72,9,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
34,20,1,1,2,0,1,3,4,1,1,2,2,2,2,1,1
68,16,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
20,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,0
54,21,3,6,2,0,1,1,4,1,1,2,2,2,2,2,1
41,16,2,17,1,0,1,1,4,4,1,2,2,2,1,1,0
62,22,1,1,2,0,1,1,2,4,1,2,2,2,2,2,1
39,20,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
25,16,4,0,2,0,1,3,4,2,1,2,2,2,2,1,1
54,14,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
16,12,5,7,2,7,1,1,0,1,1,2,2,2,2,2,0
72,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
74,21,1,0,1,0,1,1,2,2,1,2,2,2,1,1,0
33,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
71,22,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
25,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
69,22,3,0,2,0,1,1,4,1,1,2,2,2,2,2,0
54,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
55,21,1,1,1,0,1,1,4,2,1,2,2,2,2,1,1
54,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
59,16,1,0,2,0,1,3,4,1,1,2,2,2,1,1,1
40,16,1,0,2,0,1,3,4,4,1,2,2,2,1,1,1
22,21,5,15,2,0,1,3,4,1,1,2,2,2,2,2,1
44,16,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
52,16,3,10,1,0,1,1,3,4,1,2,2,1,1,1,1
81,14,5,0,1,0,1,1,3,4,1,2,2,1,1,1,0
58,24,5,0,2,0,5,1,4,2,2,2,2,2,2,1,1
34,19,5,15,2,0,1,1,4,1,1,2,2,2,1,2,1
78,16,2,16,2,0,1,3,4,2,1,2,2,2,2,2,0
77,17,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
59,19,1,1,2,0,1,1,2,1,1,2,2,2,1,2,1
61,23,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
59,16,3,15,1,0,1,1,2,1,1,2,2,1,2,1,0
66,22,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
68,8,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
58,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
69,14,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
67,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
71,23,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
11,9,5,2,2,7,1,1,0,4,1,2,2,2,1,1,0
54,21,1,0,2,0,1,1,2,3,1,2,2,2,1,1,1
69,18,1,1,2,0,2,1,4,2,1,2,2,2,2,1,0
32,22,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
61,20,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
62,20,3,0,2,0,1,3,4,1,1,2,2,2,2,1,1
71,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
63,16,2,0,1,0,1,1,4,1,1,2,2,2,2,1,1
16,13,5,7,2,5,1,1,0,4,1,2,2,2,2,1,0
3,1,5,2,2,2,1,1,0,3,1,2,2,0,2,1,0
13,9,5,2,2,1,1,3,0,4,1,2,2,2,1,1,0
30,24,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
15,11,5,2,2,7,1,1,0,1,1,2,2,2,2,1,0
64,16,5,5,2,0,1,1,4,1,1,2,2,2,2,2,0
82,24,1,0,1,0,1,1,2,2,1,1,2,2,1,1,0
0,0,5,10,2,8,1,0,0,3,1,2,2,0,1,2,0
18,18,5,17,2,0,1,3,4,1,1,2,2,2,1,1,0
63,13,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
80,16,1,0,1,0,1,1,4,1,1,2,2,2,2,1,0
70,18,2,0,1,0,1,1,4,2,1,2,2,2,2,1,0
20,14,5,2,2,0,1,1,4,4,1,2,2,2,2,1,1
37,16,1,1,2,0,5,1,4,1,2,2,2,2,2,2,0
80,12,1,0,2,0,1,1,2,4,1,2,2,2,1,1,0
15,11,5,2,2,7,1,1,0,2,1,2,2,2,1,1,0
93,16,5,16,1,0,1,1,4,1,1,2,2,1,2,2,0
73,23,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
44,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
29,19,5,0,2,0,1,1,4,4,1,2,2,2,1,1,1
60,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,0
85,21,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
28,22,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
13,10,5,2,1,1,1,1,0,4,1,2,1,2,2,1,0
7,4,5,2,2,1,1,1,0,4,1,2,2,2,2,9,0
47,17,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
5,2,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
20,19,5,17,2,0,1,1,4,1,1,2,2,2,2,2,1
57,13,5,17,1,0,1,1,4,1,1,2,2,1,1,1,0
12,9,5,2,1,1,1,1,0,2,1,2,2,1,1,1,0
20,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
16,12,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
35,21,1,0,2,0,1,1,4,3,1,2,2,2,2,1,1
71,21,1,1,2,0,1,1,2,1,1,2,2,2,1,1,0
49,22,1,0,2,0,1,1,4,1,1,2,2,2,2,3,1
73,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
23,16,5,3,2,0,1,1,4,1,1,2,2,2,1,2,0
3,2,5,2,2,7,1,1,0,4,1,2,2,0,1,1,0
68,18,1,0,2,0,1,1,4,4,1,2,2,2,1,9,1
16,12,5,2,2,7,1,1,0,2,1,2,2,2,2,1,0
19,16,5,2,1,0,1,1,4,4,1,2,2,1,1,1,1
29,19,1,1,2,0,1,3,4,4,1,2,2,2,1,1,1
47,20,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
45,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
50,18,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
15,11,5,2,2,7,1,1,0,1,1,2,2,2,1,1,0
82,16,2,8,2,0,1,1,4,1,1,2,2,2,2,1,0
32,16,1,2,1,0,1,1,4,4,1,2,1,1,2,1,0
18,16,5,7,2,0,1,1,4,1,1,2,2,2,1,1,0
44,21,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
25,19,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
14,10,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
39,21,1,0,2,0,1,3,4,1,1,2,2,2,2,2,1
57,19,5,0,1,0,1,3,2,1,1,2,2,1,2,2,1
68,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
20,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,0
3,1,5,2,2,7,1,1,0,1,1,2,2,0,1,1,0
36,16,3,12,2,0,1,1,2,4,1,2,2,2,1,1,1
59,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
19,19,5,17,2,0,1,3,4,1,1,2,2,2,2,1,1
64,16,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
33,23,1,1,2,0,1,1,4,3,1,2,2,2,1,1,1
31,20,4,0,2,0,1,1,4,3,1,2,2,2,1,1,1
30,22,5,0,2,0,5,3,4,1,2,2,2,2,1,6,1
49,14,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
30,16,5,0,2,0,1,1,4,2,1,2,2,2,2,2,1
31,20,5,0,2,0,1,1,4,2,1,2,2,2,2,1,1
81,16,3,0,1,0,1,1,4,1,1,2,2,2,2,1,0
70,21,1,1,2,0,1,3,4,1,1,2,2,2,2,1,0
68,19,3,0,1,0,1,3,4,1,1,1,2,2,1,1,1
17,14,5,2,2,7,1,3,4,1,1,2,2,2,2,1,1
18,18,5,17,2,0,1,3,4,1,1,2,2,2,2,2,0
65,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
42,19,4,16,1,0,1,3,4,2,1,2,2,2,2,1,0
43,18,1,1,1,0,1,1,4,3,1,2,2,1,1,1,1
87,16,1,1,1,0,1,1,3,1,1,1,2,2,1,1,0
10,5,5,2,2,2,1,1,0,1,1,2,2,2,2,2,0
39,21,1,1,2,0,1,1,4,3,1,2,2,2,2,1,0
51,16,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
72,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
26,21,1,1,2,0,5,3,4,1,2,2,2,2,2,6,1
64,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
29,12,5,16,2,0,1,3,4,4,1,2,2,2,1,1,0
12,10,5,3,2,2,1,1,0,2,1,2,2,2,2,1,0
35,14,3,13,2,0,1,1,4,4,1,2,2,2,1,1,1
33,16,1,1,2,0,1,3,4,1,1,2,2,2,2,1,1
69,12,1,0,2,0,1,1,4,2,1,2,2,2,1,1,0
34,19,5,2,1,0,1,1,4,4,1,2,2,1,1,1,0
14,11,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
48,18,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
12,8,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
34,18,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
0,0,5,2,2,1,1,0,0,1,1,2,2,0,1,1,0
52,19,1,1,2,0,1,1,4,4,1,2,2,2,1,1,0
66,16,1,1,1,0,1,1,4,3,1,2,2,2,2,1,0
57,16,3,2,2,0,1,1,4,4,1,2,2,2,1,1,0
7,4,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
45,18,1,1,1,0,1,1,4,1,1,2,2,1,1,1,1
76,14,3,0,1,0,1,1,4,2,1,2,2,2,2,1,0
10,7,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
24,17,1,1,2,0,1,3,4,1,1,2,2,2,1,1,1
4,3,5,2,2,1,1,3,0,1,1,2,2,0,2,1,0
28,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
84,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
11,6,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
23,21,5,0,2,0,1,1,4,3,1,2,2,2,2,1,1
51,19,5,0,2,0,1,3,4,2,1,2,2,2,2,1,1
71,18,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
21,19,5,17,2,0,1,1,4,1,1,2,2,2,2,2,0
63,23,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
17,14,5,2,2,1,1,1,4,1,1,2,2,2,1,1,0
9,6,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
20,16,5,2,2,0,1,1,4,2,1,2,2,2,2,1,1
1,0,5,2,2,2,1,3,0,1,1,2,2,0,2,1,0
45,16,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
38,14,1,0,1,0,1,3,4,4,1,2,1,1,1,2,0
69,16,3,5,2,0,1,1,2,4,1,2,2,2,1,1,0
44,20,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
25,16,5,15,2,0,1,1,4,1,1,2,2,2,1,1,1
64,20,5,10,2,0,1,1,4,4,1,2,2,2,1,2,1
53,19,3,0,2,0,1,1,2,1,1,2,2,2,1,2,0
56,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
32,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
22,18,5,2,2,0,1,1,4,2,1,2,2,2,1,9,1
81,21,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
76,21,1,0,2,0,1,1,3,1,1,2,2,2,1,1,0
60,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
77,19,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
73,22,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
43,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
12,9,5,2,2,1,1,3,0,4,1,2,2,2,1,1,0
67,19,3,0,2,0,1,1,4,2,1,2,2,2,2,2,1
2,0,5,2,2,2,1,3,0,4,1,2,2,0,2,1,0
76,23,1,0,2,0,1,1,2,1,1,2,2,2,1,2,1
18,16,5,17,2,0,1,3,4,4,1,2,2,2,1,1,0
43,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
56,19,3,0,1,0,1,1,4,2,1,2,2,2,2,1,0
51,20,3,17,2,0,1,3,4,1,1,2,2,2,2,1,0
10,6,5,4,1,2,1,1,0,1,1,2,2,1,2,1,0
10,7,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
63,11,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
25,21,5,12,2,0,1,1,4,2,1,2,2,2,1,1,0
88,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
37,19,1,0,2,0,1,1,4,4,1,2,2,2,1,2,1
7,4,5,2,2,8,1,1,0,1,1,2,2,2,1,1,0
18,18,5,17,2,0,1,3,4,1,1,2,2,2,1,1,0
46,22,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
79,18,1,0,1,0,1,1,3,1,1,1,2,2,1,1,0
85,19,2,0,1,0,1,1,4,2,1,1,2,2,2,1,0
71,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
68,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
60,20,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
35,22,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
3,1,5,2,2,1,1,3,0,4,1,2,2,0,2,1,0
50,13,3,0,1,0,1,1,4,4,1,2,2,2,1,2,0
3,2,5,2,2,1,1,3,0,2,1,2,2,0,2,1,0
2,0,5,2,1,2,1,1,0,1,1,1,2,0,1,6,0
69,20,2,0,2,0,1,1,2,2,1,2,2,2,1,1,0
42,20,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
3,1,5,2,2,1,1,3,0,4,1,2,2,0,2,1,0
48,22,3,0,2,0,1,1,4,4,1,2,2,2,2,1,0
67,21,1,0,1,0,4,1,4,1,2,2,2,2,2,6,1
66,19,1,0,2,0,1,1,3,2,1,2,2,2,1,1,1
66,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
18,18,5,15,2,0,1,1,4,4,1,2,2,2,2,1,1
9,5,5,2,2,7,1,3,0,1,1,2,2,2,2,2,0
61,19,3,0,1,0,1,1,4,1,1,2,1,2,1,1,0
56,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
52,21,3,13,2,0,1,1,4,2,1,2,2,2,2,1,1
77,18,4,0,1,0,1,1,4,1,1,1,2,2,1,1,1
30,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
56,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
66,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
28,19,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
49,13,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
9,6,5,2,2,2,1,1,0,2,1,2,2,2,1,1,0
55,22,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
6,2,5,2,2,1,1,3,0,1,1,2,2,2,2,2,0
28,21,5,0,2,0,1,1,4,4,1,2,2,2,1,1,1
52,22,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
47,18,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
69,19,1,1,1,0,1,1,4,2,1,1,2,2,1,1,0
27,22,1,0,2,0,1,1,1,4,1,2,2,2,1,1,0
45,19,1,1,2,0,5,1,4,1,2,2,2,2,2,1,0
20,19,5,17,2,0,1,1,4,1,1,2,2,2,2,2,0
75,11,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
51,20,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
34,21,5,0,2,0,1,3,4,1,1,2,2,2,1,1,1
53,20,1,0,1,0,1,1,4,2,1,1,2,1,1,1,1
24,19,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
47,20,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
8,5,5,2,2,7,1,1,0,4,1,2,2,2,2,9,0
4,1,5,14,2,0,1,1,0,1,1,2,2,0,2,2,0
70,18,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
41,16,5,17,2,0,1,1,4,4,1,2,2,2,1,1,1
73,14,2,0,2,0,1,1,4,2,1,2,2,2,1,2,0
35,24,1,1,2,0,1,3,4,4,1,2,2,2,1,2,1
39,22,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
64,22,1,1,1,0,1,1,4,4,1,2,2,1,2,1,0
30,20,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
69,19,3,0,1,0,1,1,4,1,1,2,2,2,2,1,0
58,18,1,0,2,0,3,1,4,2,1,2,2,2,1,1,1
41,9,4,9,2,0,1,1,4,4,1,2,2,2,2,1,1
68,19,1,1,1,0,1,1,3,4,1,1,2,1,1,1,0
60,12,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
4,2,5,2,2,1,1,1,0,1,1,2,2,0,2,1,0
30,18,5,7,2,0,1,1,4,1,1,2,2,2,2,2,1
42,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
58,16,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
15,17,5,7,2,6,1,1,0,2,1,2,2,2,1,8,0
18,16,5,2,2,0,1,1,4,4,1,2,2,2,1,1,1
70,22,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
86,23,1,0,1,0,1,1,2,1,1,2,2,2,1,1,0
82,17,2,0,1,0,1,3,4,1,1,2,2,2,2,1,0
59,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
6,3,5,7,2,7,1,1,0,1,1,2,2,2,2,1,0
11,9,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
13,10,5,2,1,7,1,3,0,1,1,2,1,1,1,2,0
41,20,3,0,2,0,1,1,4,2,1,2,2,2,1,1,1
31,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
37,20,1,1,1,0,1,1,4,4,1,2,1,2,2,1,1
0,0,5,2,2,2,1,0,0,1,1,2,2,0,1,1,0
66,20,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
54,21,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
26,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
37,16,1,0,2,0,5,1,4,1,2,2,2,2,1,1,1
63,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
35,16,3,5,2,0,1,1,4,4,1,2,2,2,1,2,1
17,14,5,2,2,7,1,1,4,1,1,2,2,2,1,2,0
16,13,5,7,2,0,1,1,0,1,1,2,2,2,1,2,0
36,20,4,17,2,0,1,1,2,1,1,2,2,2,2,1,0
2,0,5,2,2,1,1,1,0,4,1,2,2,0,2,1,0
55,17,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
56,16,3,13,2,0,1,1,4,2,1,2,2,2,1,1,0
24,21,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
79,18,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
9,5,5,2,2,7,1,3,0,1,1,2,2,2,2,1,0
59,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
45,18,1,1,2,0,1,1,3,4,1,2,2,2,1,1,1
2,0,5,2,2,5,1,1,0,1,1,2,2,0,2,2,0
76,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
67,22,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
37,16,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
12,8,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
54,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
72,22,1,1,2,0,1,1,2,1,1,2,2,2,1,1,0
49,16,1,2,2,0,1,3,4,2,1,2,2,2,1,1,1
79,16,1,0,2,0,1,1,3,3,1,2,2,2,1,1,0
24,16,5,15,2,0,5,1,4,4,2,2,2,2,1,1,1
18,18,5,17,2,0,1,3,4,1,1,2,2,2,2,1,0
12,8,5,2,2,1,1,1,0,1,1,2,2,2,1,9,0
36,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
75,14,3,0,1,0,1,1,4,1,1,2,2,1,2,1,0
18,18,5,10,2,0,3,1,4,2,1,2,2,2,1,2,0
33,19,1,0,2,0,1,3,4,1,1,2,2,2,2,2,0
11,9,5,2,2,2,1,1,0,1,1,2,2,2,1,2,0
83,16,2,16,1,0,1,3,4,1,1,2,2,1,2,1,0
53,17,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
36,22,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
52,16,5,13,2,0,1,1,4,1,1,2,2,2,1,2,1
71,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
86,1,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
13,10,5,2,2,8,1,3,0,2,1,2,2,2,2,1,0
22,16,5,2,2,0,1,1,4,4,1,2,2,2,1,1,1
57,20,1,0,1,0,1,1,4,1,1,1,2,2,2,1,0
48,19,1,0,2,0,1,3,2,4,1,2,2,2,1,1,1
58,18,3,0,1,0,1,1,4,1,1,2,2,1,2,1,0
53,16,4,0,1,0,1,1,4,1,1,2,2,2,2,1,0
61,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
70,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
19,18,5,17,2,0,1,3,4,1,1,2,2,2,1,1,0
20,19,5,2,2,0,1,1,4,3,1,2,2,2,2,1,1
30,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
8,4,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
3,1,5,7,2,7,1,1,0,1,1,2,2,0,2,1,0
6,3,5,2,2,8,1,3,0,1,1,2,2,2,1,2,0
52,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
52,17,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
4,2,5,2,2,1,1,1,0,2,1,2,2,0,2,1,0
9,6,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
25,21,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
66,16,1,0,1,0,1,1,4,4,1,1,2,2,1,2,0
66,16,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
33,14,1,0,2,0,1,3,4,1,1,2,2,2,1,1,1
11,8,5,2,2,1,1,3,0,2,1,2,2,2,2,1,0
63,21,1,0,1,0,1,1,4,2,1,1,2,2,1,1,1
62,13,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
62,13,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
6,3,5,3,2,7,1,1,0,1,1,2,2,2,2,2,0
7,4,5,7,2,0,1,1,0,1,1,2,2,2,1,2,0
46,22,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
50,14,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
52,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
64,19,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
75,11,2,16,1,0,1,1,4,1,1,2,2,2,1,2,0
42,16,4,16,2,0,1,3,4,1,1,2,2,2,2,1,0
58,1,5,10,1,0,1,1,4,1,1,2,1,1,1,1,0
75,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
46,19,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
7,3,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
68,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
69,16,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
72,21,2,0,2,0,1,1,4,2,1,2,2,2,2,1,0
39,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
45,23,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
33,16,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
54,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
18,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,0
63,23,1,1,1,0,1,1,4,4,1,2,1,2,1,1,0
54,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
69,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
64,16,4,0,2,0,1,1,4,4,1,2,2,2,1,2,0
15,12,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
37,17,4,0,2,0,1,1,4,4,1,2,2,2,2,1,0
59,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
12,8,5,3,2,7,1,1,0,1,1,2,2,2,2,2,0
72,16,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
66,19,1,0,2,0,1,1,4,2,1,2,2,2,1,1,0
42,21,1,0,2,0,3,3,4,1,1,2,2,2,1,1,1
21,19,5,2,2,0,1,1,4,2,1,2,2,2,2,1,0
42,19,3,0,2,0,1,1,1,4,1,2,2,2,1,2,0
73,18,1,1,2,0,1,1,2,1,1,2,2,2,1,1,1
